x	y	psi	u	v	p
0.406250	0.093750	-0.005776	-0.122042	0.016399	0.031576
0.406250	0.101563	-0.006727	-0.131906	0.018747	0.031394
0.406250	0.109375	-0.007837	-0.141712	0.021213	0.031164
0.406250	0.117188	-0.008942	-0.151452	0.023801	0.030883
0.406250	0.125000	-0.010204	-0.161113	0.026513	0.030544
0.406250	0.132813	-0.011459	-0.170681	0.029353	0.030143
0.406250	0.140625	-0.012871	-0.180136	0.032327	0.029674
0.406250	0.148438	-0.014274	-0.189455	0.035436	0.029132
0.406250	0.156250	-0.015831	-0.198608	0.038686	0.028511
0.406250	0.164063	-0.017377	-0.207564	0.042078	0.027805
0.406250	0.171875	-0.019074	-0.216284	0.045612	0.027010
0.406250	0.179688	-0.020756	-0.224728	0.049288	0.026121
0.406250	0.187500	-0.022585	-0.232852	0.053101	0.025133
0.406250	0.195313	-0.024395	-0.240608	0.057046	0.024041
0.406250	0.203125	-0.026345	-0.247948	0.061113	0.022843
0.406250	0.210938	-0.028269	-0.254823	0.065293	0.021537
0.406250	0.218750	-0.030327	-0.261183	0.069572	0.020120
0.406250	0.226563	-0.032350	-0.266981	0.073934	0.018591
0.406250	0.234375	-0.034498	-0.272172	0.078361	0.016951
0.406250	0.242188	-0.036602	-0.276715	0.082836	0.015203
0.406250	0.250000	-0.038822	-0.280573	0.087337	0.013347
0.406250	0.257813	-0.040986	-0.283714	0.091843	0.011388
0.406250	0.265625	-0.043255	-0.286114	0.096331	0.009332
0.406250	0.273438	-0.045457	-0.287755	0.100780	0.007184
0.406250	0.281250	-0.047751	-0.288626	0.105168	0.004952
0.406250	0.289063	-0.049967	-0.288724	0.109475	0.002644
0.406250	0.296875	-0.052262	-0.288052	0.113680	0.000269
0.406250	0.304688	-0.054468	-0.286621	0.117764	-0.002164
0.406250	0.312500	-0.056741	-0.284451	0.121713	-0.004643
0.406250	0.320313	-0.058912	-0.281566	0.125511	-0.007159
0.406250	0.328125	-0.061140	-0.277995	0.129147	-0.009700
0.406250	0.335938	-0.063256	-0.273774	0.132610	-0.012256
0.406250	0.343750	-0.065418	-0.268942	0.135895	-0.014816
0.406250	0.351563	-0.067458	-0.263541	0.138995	-0.017369
0.406250	0.359375	-0.069536	-0.257617	0.141909	-0.019905
0.406250	0.367188	-0.071483	-0.251215	0.144637	-0.022415
0.406250	0.375000	-0.073461	-0.244382	0.147181	-0.024889
0.406250	0.382813	-0.075302	-0.237164	0.149545	-0.027320
0.406250	0.390625	-0.077167	-0.229606	0.151735	-0.029699
0.406250	0.398438	-0.078889	-0.221752	0.153758	-0.032021
0.406250	0.406250	-0.080632	-0.213644	0.155623	-0.034278
0.406250	0.414063	-0.082227	-0.205319	0.157338	-0.036465
0.406250	0.421875	-0.083840	-0.196813	0.158913	-0.038579
0.406250	0.429688	-0.085303	-0.188160	0.160360	-0.040613
0.406250	0.437500	-0.086780	-0.179390	0.161687	-0.042566
0.406250	0.445313	-0.088106	-0.170526	0.162907	-0.044435
0.406250	0.453125	-0.089444	-0.161594	0.164027	-0.046216
0.406250	0.460938	-0.090631	-0.152612	0.165059	-0.047909
0.406250	0.468750	-0.091829	-0.143597	0.166012	-0.049511
0.406250	0.476563	-0.092874	-0.134564	0.166893	-0.051022
0.406250	0.484375	-0.093931	-0.125522	0.167710	-0.052442
0.406250	0.492188	-0.094836	-0.116481	0.168471	-0.053768
0.406250	0.500000	-0.095751	-0.107448	0.169181	-0.055002
0.406250	0.507813	-0.096514	-0.098428	0.169845	-0.056142
0.406250	0.515625	-0.097289	-0.089424	0.170467	-0.057189
0.406250	0.523438	-0.097912	-0.080438	0.171051	-0.058143
0.406250	0.531250	-0.098546	-0.071472	0.171598	-0.059004
0.406250	0.539063	-0.099028	-0.062525	0.172111	-0.059772
0.406250	0.546875	-0.099523	-0.053598	0.172590	-0.060447
0.406250	0.554688	-0.099866	-0.044688	0.173035	-0.061029
0.406250	0.562500	-0.100221	-0.035796	0.173444	-0.061520
0.406250	0.570313	-0.100425	-0.026921	0.173817	-0.061918
0.406250	0.578125	-0.100642	-0.018060	0.174151	-0.062225
0.406250	0.585938	-0.100707	-0.009213	0.174444	-0.062440
0.406250	0.593750	-0.100786	-0.000380	0.174691	-0.062564
0.406250	0.601563	-0.100713	0.008440	0.174889	-0.062598
0.406250	0.609375	-0.100654	0.017247	0.175034	-0.062542
0.406250	0.617188	-0.100444	0.026039	0.175120	-0.062395
0.406250	0.625000	-0.100247	0.034815	0.175142	-0.062160
0.406250	0.632813	-0.099900	0.043573	0.175095	-0.061837
0.406250	0.640625	-0.099566	0.052311	0.174973	-0.061426
0.406250	0.648438	-0.099083	0.061024	0.174769	-0.060928
0.406250	0.656250	-0.098613	0.069708	0.174477	-0.060345
0.406250	0.664063	-0.097993	0.078359	0.174090	-0.059678
0.406250	0.671875	-0.097389	0.086970	0.173601	-0.058928
0.406250	0.679688	-0.096634	0.095536	0.173004	-0.058097
0.406250	0.687500	-0.095896	0.104047	0.172290	-0.057187
0.406250	0.695313	-0.095009	0.112497	0.171453	-0.056200
0.406250	0.703125	-0.094138	0.120877	0.170486	-0.055138
0.406250	0.710938	-0.093120	0.129177	0.169382	-0.054005
0.406250	0.718750	-0.092120	0.137388	0.168132	-0.052802
0.406250	0.726563	-0.090973	0.145497	0.166731	-0.051534
0.406250	0.734375	-0.089846	0.153496	0.165172	-0.050204
0.406250	0.742188	-0.088575	0.161370	0.163447	-0.048815
0.406250	0.750000	-0.087325	0.169110	0.161551	-0.047373
0.406250	0.757813	-0.085933	0.176702	0.159477	-0.045882
0.406250	0.765625	-0.084564	0.184134	0.157219	-0.044346
0.406250	0.773438	-0.083055	0.191394	0.154773	-0.042772
0.406250	0.781250	-0.081573	0.198468	0.152133	-0.041164
0.406250	0.789063	-0.079954	0.205344	0.149295	-0.039529
0.406250	0.796875	-0.078365	0.212011	0.146254	-0.037873
0.406250	0.804688	-0.076642	0.218457	0.143007	-0.036202
0.406250	0.812500	-0.074951	0.224673	0.139549	-0.034524
0.406250	0.820313	-0.073131	0.230653	0.135877	-0.032845
0.406250	0.828125	-0.071347	0.236397	0.131988	-0.031172
0.406250	0.835938	-0.069438	0.241911	0.127877	-0.029514
0.406250	0.843750	-0.067568	0.247217	0.123539	-0.027877
0.406250	0.851563	-0.065575	0.252357	0.118966	-0.026268
0.406250	0.859375	-0.063625	0.257407	0.114150	-0.024695
0.406250	0.867188	-0.061553	0.262490	0.109077	-0.023165
0.406250	0.875000	-0.059523	0.267800	0.103729	-0.021683
0.406250	0.882813	-0.057368	0.273627	0.098086	-0.020256
0.406250	0.890625	-0.055248	0.280390	0.092121	-0.018886
0.406250	0.898438	-0.052987	0.288671	0.085805	-0.017578
0.406250	0.906250	-0.050737	0.299250	0.079111	-0.016333
0.406250	0.914063	-0.048312	0.313130	0.072018	-0.015151
0.406250	0.921875	-0.045845	0.331543	0.064521	-0.014031
0.406250	0.929688	-0.043131	0.355927	0.056644	-0.012970
0.406250	0.937500	-0.040283	0.387865	0.048449	-0.011963
0.406250	0.945313	-0.037071	0.428951	0.040058	-0.011005
0.406250	0.953125	-0.033581	0.480615	0.031660	-0.010093
0.406250	0.960938	-0.029561	0.543860	0.023520	-0.009219
0.406250	0.968750	-0.025083	0.618955	0.015982	-0.008379
0.406250	0.976563	-0.019890	0.705101	0.009450	-0.007570
0.406250	0.984375	-0.014066	0.800116	0.004357	-0.006789
0.406250	0.992188	-0.007388	0.900214	0.001109	-0.006037
0.406250	1.000000	0.000000	1.000000	0.000000	-0.005667
0.414063	0.000000	0.000000	0.000000	0.000000	0.031615
0.414063	0.007813	0.000000	-0.010795	0.000163	0.031660
0.414063	0.015625	-0.000169	-0.021470	0.000613	0.031745
0.414063	0.023438	-0.000335	-0.032046	0.001317	0.031817
0.414063	0.031250	-0.000669	-0.042537	0.002244	0.031875
0.414063	0.039063	-0.001000	-0.052955	0.003368	0.031916
0.414063	0.046875	-0.001497	-0.063306	0.004666	0.031940
0.414063	0.054688	-0.001989	-0.073595	0.006119	0.031943
0.414063	0.062500	-0.002647	-0.083829	0.007711	0.031923
0.414063	0.070313	-0.003299	-0.094008	0.009430	0.031875
0.414063	0.078125	-0.004116	-0.104137	0.011267	0.031798
0.414063	0.085938	-0.004926	-0.114216	0.013216	0.031686
0.414063	0.093750	-0.005900	-0.124246	0.015275	0.031536
0.414063	0.101563	-0.006868	-0.134224	0.017444	0.031342
0.414063	0.109375	-0.007997	-0.144146	0.019722	0.031100
0.414063	0.117188	-0.009120	-0.154005	0.022116	0.030805
0.414063	0.125000	-0.010404	-0.163791	0.024627	0.030451
0.414063	0.132813	-0.011679	-0.173487	0.027263	0.030033
0.414063	0.140625	-0.013115	-0.183076	0.030028	0.029546
0.414063	0.148438	-0.014540	-0.192531	0.032927	0.028983
0.414063	0.156250	-0.016123	-0.201825	0.035965	0.028339
0.414063	0.164063	-0.017693	-0.210923	0.039144	0.027608
0.414063	0.171875	-0.019419	-0.219785	0.042465	0.026786
0.414063	0.179688	-0.021127	-0.228368	0.045928	0.025866
0.414063	0.187500	-0.022987	-0.236627	0.049529	0.024844
0.414063	0.195313	-0.024825	-0.244511	0.053262	0.023717
0.414063	0.203125	-0.026807	-0.251969	0.057119	0.022480
0.414063	0.210938	-0.028762	-0.258950	0.061090	0.021132
0.414063	0.218750	-0.030853	-0.265402	0.065160	0.019670
0.414063	0.226563	-0.032909	-0.271275	0.069316	0.018094
0.414063	0.234375	-0.035092	-0.276523	0.073539	0.016405
0.414063	0.242188	-0.037229	-0.281103	0.077810	0.014604
0.414063	0.250000	-0.039484	-0.284977	0.082108	0.012695
0.414063	0.257813	-0.041682	-0.288112	0.086413	0.010681
0.414063	0.265625	-0.043986	-0.290485	0.090702	0.008569
0.414063	0.273438	-0.046221	-0.292076	0.094954	0.006364
0.414063	0.281250	-0.048550	-0.292877	0.099147	0.004074
0.414063	0.289063	-0.050797	-0.292883	0.103259	0.001709
0.414063	0.296875	-0.053126	-0.292101	0.107273	-0.000723
0.414063	0.304688	-0.055361	-0.290544	0.111168	-0.003211
0.414063	0.312500	-0.057666	-0.288232	0.114931	-0.005744
0.414063	0.320313	-0.059865	-0.285191	0.118546	-0.008312
0.414063	0.328125	-0.062122	-0.281454	0.122001	-0.010902
0.414063	0.335938	-0.064262	-0.277059	0.125289	-0.013505
0.414063	0.343750	-0.066451	-0.272048	0.128401	-0.016108
0.414063	0.351563	-0.068513	-0.266465	0.131334	-0.018701
0.414063	0.359375	-0.070614	-0.260357	0.134086	-0.021274
0.414063	0.367188	-0.072581	-0.253772	0.136657	-0.023817
0.414063	0.375000	-0.074580	-0.246760	0.139050	-0.026322
0.414063	0.382813	-0.076437	-0.239368	0.141269	-0.028779
0.414063	0.390625	-0.078320	-0.231643	0.143321	-0.031182
0.414063	0.398438	-0.080056	-0.223630	0.145213	-0.033523
0.414063	0.406250	-0.081814	-0.215371	0.146954	-0.035797
0.414063	0.414063	-0.083421	-0.206905	0.148552	-0.037998
0.414063	0.421875	-0.085047	-0.198269	0.150019	-0.040122
0.414063	0.429688	-0.086519	-0.189497	0.151364	-0.042165
0.414063	0.437500	-0.088008	-0.180616	0.152599	-0.044124
0.414063	0.445313	-0.089342	-0.171653	0.153732	-0.045997
0.414063	0.453125	-0.090690	-0.162632	0.154776	-0.047781
0.414063	0.460938	-0.091883	-0.153570	0.155738	-0.049475
0.414063	0.468750	-0.093089	-0.144483	0.156629	-0.051077
0.414063	0.476563	-0.094140	-0.135386	0.157456	-0.052587
0.414063	0.484375	-0.095205	-0.126288	0.158227	-0.054004
0.414063	0.492188	-0.096113	-0.117197	0.158949	-0.055327
0.414063	0.500000	-0.097036	-0.108119	0.159627	-0.056557
0.414063	0.507813	-0.097803	-0.099059	0.160266	-0.057694
0.414063	0.515625	-0.098584	-0.090018	0.160870	-0.058737
0.414063	0.523438	-0.099209	-0.080999	0.161443	-0.059687
0.414063	0.531250	-0.099849	-0.072000	0.161986	-0.060544
0.414063	0.539063	-0.100334	-0.063023	0.162501	-0.061309
0.414063	0.546875	-0.100834	-0.054064	0.162988	-0.061980
0.414063	0.554688	-0.101179	-0.045123	0.163447	-0.062560
0.414063	0.562500	-0.101539	-0.036199	0.163877	-0.063048
0.414063	0.570313	-0.101745	-0.027288	0.164277	-0.063444
0.414063	0.578125	-0.101966	-0.018390	0.164644	-0.063749
0.414063	0.585938	-0.102032	-0.009503	0.164974	-0.063963
0.414063	0.593750	-0.102114	-0.000626	0.165266	-0.064087
0.414063	0.601563	-0.102042	0.008243	0.165514	-0.064121
0.414063	0.609375	-0.101985	0.017102	0.165714	-0.064065
0.414063	0.617188	-0.101775	0.025952	0.165862	-0.063921
0.414063	0.625000	-0.101580	0.034792	0.165951	-0.063688
0.414063	0.632813	-0.101231	0.043620	0.165978	-0.063367
0.414063	0.640625	-0.100898	0.052432	0.165935	-0.062959
0.414063	0.648438	-0.100412	0.061227	0.165817	-0.062466
0.414063	0.656250	-0.099941	0.070000	0.165616	-0.061887
0.414063	0.664063	-0.099318	0.078746	0.165327	-0.061225
0.414063	0.671875	-0.098711	0.087460	0.164943	-0.060481
0.414063	0.679688	-0.097951	0.096134	0.164456	-0.059657
0.414063	0.687500	-0.097209	0.104762	0.163860	-0.058754
0.414063	0.695313	-0.096314	0.113336	0.163147	-0.057775
0.414063	0.703125	-0.095438	0.121846	0.162310	-0.056722
0.414063	0.710938	-0.094411	0.130284	0.161343	-0.055597
0.414063	0.718750	-0.093402	0.138639	0.160237	-0.054405
0.414063	0.726563	-0.092244	0.146901	0.158987	-0.053147
0.414063	0.734375	-0.091107	0.155057	0.157585	-0.051828
0.414063	0.742188	-0.089822	0.163097	0.156025	-0.050452
0.414063	0.750000	-0.088559	0.171008	0.154300	-0.049022
0.414063	0.757813	-0.087150	0.178777	0.152404	-0.047544
0.414063	0.765625	-0.085765	0.186392	0.150331	-0.046023
0.414063	0.773438	-0.084237	0.193840	0.148077	-0.044463
0.414063	0.781250	-0.082737	0.201107	0.145635	-0.042871
0.414063	0.789063	-0.081095	0.208180	0.143002	-0.041252
0.414063	0.796875	-0.079484	0.215048	0.140172	-0.039613
0.414063	0.804688	-0.077735	0.221700	0.137142	-0.037960
0.414063	0.812500	-0.076020	0.228125	0.133907	-0.036300
0.414063	0.820313	-0.074170	0.234318	0.130465	-0.034641
0.414063	0.828125	-0.072358	0.240279	0.126811	-0.032988
0.414063	0.835938	-0.070416	0.246015	0.122940	-0.031350
0.414063	0.843750	-0.068514	0.251550	0.118846	-0.029734
0.414063	0.851563	-0.066486	0.256927	0.114521	-0.028147
0.414063	0.859375	-0.064500	0.262226	0.109956	-0.026596
0.414063	0.867188	-0.062388	0.267574	0.105136	-0.025087
0.414063	0.875000	-0.060319	0.273168	0.100044	-0.023627
0.414063	0.882813	-0.058120	0.279304	0.094655	-0.022221
0.414063	0.890625	-0.055955	0.286404	0.088945	-0.020872
0.414063	0.898438	-0.053645	0.295050	0.082882	-0.019584
0.414063	0.906250	-0.051345	0.306018	0.076441	-0.018358
0.414063	0.914063	-0.048863	0.320299	0.069600	-0.017193
0.414063	0.921875	-0.046340	0.339103	0.062356	-0.016088
0.414063	0.929688	-0.043565	0.363836	0.054732	-0.015041
0.414063	0.937500	-0.040655	0.396028	0.046794	-0.014046
0.414063	0.945313	-0.037377	0.437216	0.038663	-0.013100
0.414063	0.953125	-0.033824	0.488754	0.030527	-0.012197
0.414063	0.960938	-0.029740	0.551570	0.022648	-0.011334
0.414063	0.968750	-0.025205	0.625868	0.015363	-0.010506
0.414063	0.976563	-0.019961	0.710807	0.009063	-0.009712
0.414063	0.984375	-0.014099	0.804203	0.004166	-0.008949
0.414063	0.992188	-0.007395	0.902344	0.001054	-0.008221
0.414063	1.000000	0.000000	1.000000	0.000000	-0.007865
0.421875	0.000000	0.000000	0.000000	0.000000	0.031666
0.421875	0.007813	0.000000	-0.011093	0.000154	0.031709
0.421875	0.015625	-0.000173	-0.022030	0.000578	0.031788
0.421875	0.023438	-0.000344	-0.032836	0.001237	0.031854
0.421875	0.031250	-0.000686	-0.043529	0.002102	0.031905
0.421875	0.039063	-0.001024	-0.054123	0.003146	0.031941
0.421875	0.046875	-0.001532	-0.064630	0.004346	0.031958
0.421875	0.054688	-0.002034	-0.075059	0.005686	0.031954
0.421875	0.062500	-0.002705	-0.085418	0.007148	0.031927
0.421875	0.070313	-0.003369	-0.095714	0.008724	0.031872
0.421875	0.078125	-0.004200	-0.105952	0.010404	0.031787
0.421875	0.085938	-0.005024	-0.116136	0.012184	0.031666
0.421875	0.093750	-0.006015	-0.126270	0.014063	0.031506
0.421875	0.101563	-0.006997	-0.136353	0.016042	0.031301
0.421875	0.109375	-0.008146	-0.146384	0.018123	0.031047
0.421875	0.117188	-0.009285	-0.156356	0.020312	0.030739
0.421875	0.125000	-0.010589	-0.166261	0.022614	0.030371
0.421875	0.132813	-0.011882	-0.176082	0.025035	0.029937
0.421875	0.140625	-0.013340	-0.185801	0.027583	0.029432
0.421875	0.148438	-0.014786	-0.195392	0.030262	0.028849
0.421875	0.156250	-0.016393	-0.204825	0.033078	0.028183
0.421875	0.164063	-0.017986	-0.214064	0.036035	0.027428
0.421875	0.171875	-0.019738	-0.223068	0.039134	0.026578
0.421875	0.179688	-0.021471	-0.231792	0.042375	0.025629
0.421875	0.187500	-0.023359	-0.240186	0.045754	0.024575
0.421875	0.195313	-0.025224	-0.248199	0.049267	0.023413
0.421875	0.203125	-0.027237	-0.255776	0.052906	0.022138
0.421875	0.210938	-0.029221	-0.262864	0.056659	0.020750
0.421875	0.218750	-0.031345	-0.269410	0.060514	0.019244
0.421875	0.226563	-0.033430	-0.275360	0.064456	0.017623
0.421875	0.234375	-0.035647	-0.280666	0.068466	0.015886
0.421875	0.242188	-0.037816	-0.285285	0.072527	0.014034
0.421875	0.250000	-0.040105	-0.289176	0.076618	0.012073
0.421875	0.257813	-0.042334	-0.292308	0.080717	0.010005
0.421875	0.265625	-0.044672	-0.294655	0.084803	0.007838
0.421875	0.273438	-0.046938	-0.296199	0.088855	0.005578
0.421875	0.281250	-0.049300	-0.296931	0.092849	0.003232
0.421875	0.289063	-0.051578	-0.296850	0.096767	0.000812
0.421875	0.296875	-0.053939	-0.295961	0.100589	-0.001675
0.421875	0.304688	-0.056202	-0.294280	0.104297	-0.004216
0.421875	0.312500	-0.058537	-0.291828	0.107875	-0.006801
0.421875	0.320313	-0.060762	-0.288636	0.111310	-0.009418
0.421875	0.328125	-0.063047	-0.284738	0.114589	-0.012056
0.421875	0.335938	-0.065211	-0.280173	0.117706	-0.014703
0.421875	0.343750	-0.067424	-0.274987	0.120652	-0.017347
0.421875	0.351563	-0.069508	-0.269226	0.123424	-0.019979
0.421875	0.359375	-0.071631	-0.262940	0.126021	-0.022587
0.421875	0.367188	-0.073616	-0.256180	0.128443	-0.025161
0.421875	0.375000	-0.075634	-0.248995	0.130693	-0.027694
0.421875	0.382813	-0.077507	-0.241436	0.132777	-0.030176
0.421875	0.390625	-0.079406	-0.233550	0.134700	-0.032599
0.421875	0.398438	-0.081156	-0.225385	0.136470	-0.034959
0.421875	0.406250	-0.082928	-0.216983	0.138096	-0.037247
0.421875	0.414063	-0.084546	-0.208384	0.139587	-0.039461
0.421875	0.421875	-0.086184	-0.199625	0.140955	-0.041594
0.421875	0.429688	-0.087665	-0.190740	0.142208	-0.043645
0.421875	0.437500	-0.089164	-0.181758	0.143359	-0.045609
0.421875	0.445313	-0.090505	-0.172704	0.144416	-0.047484
0.421875	0.453125	-0.091863	-0.163600	0.145391	-0.049270
0.421875	0.460938	-0.093061	-0.154465	0.146293	-0.050964
0.421875	0.468750	-0.094276	-0.145315	0.147130	-0.052565
0.421875	0.476563	-0.095332	-0.136162	0.147910	-0.054072
0.421875	0.484375	-0.096404	-0.127014	0.148642	-0.055487
0.421875	0.492188	-0.097317	-0.117881	0.149332	-0.056807
0.421875	0.500000	-0.098246	-0.108765	0.149984	-0.058033
0.421875	0.507813	-0.099016	-0.099671	0.150605	-0.059166
0.421875	0.515625	-0.099803	-0.090601	0.151197	-0.060205
0.421875	0.523438	-0.100432	-0.081554	0.151764	-0.061152
0.421875	0.531250	-0.101077	-0.072530	0.152307	-0.062005
0.421875	0.539063	-0.101565	-0.063527	0.152828	-0.062766
0.421875	0.546875	-0.102070	-0.054544	0.153327	-0.063434
0.421875	0.554688	-0.102417	-0.045578	0.153804	-0.064011
0.421875	0.562500	-0.102782	-0.036626	0.154258	-0.064497
0.421875	0.570313	-0.102989	-0.027687	0.154686	-0.064891
0.421875	0.578125	-0.103215	-0.018757	0.155087	-0.065195
0.421875	0.585938	-0.103283	-0.009835	0.155458	-0.065409
0.421875	0.593750	-0.103368	-0.000919	0.155795	-0.065533
0.421875	0.601563	-0.103297	0.007992	0.156094	-0.065567
0.421875	0.609375	-0.103243	0.016899	0.156351	-0.065513
0.421875	0.617188	-0.103033	0.025801	0.156561	-0.065370
0.421875	0.625000	-0.102840	0.034698	0.156718	-0.065140
0.421875	0.632813	-0.102491	0.043589	0.156819	-0.064823
0.421875	0.640625	-0.102159	0.052472	0.156855	-0.064419
0.421875	0.648438	-0.101671	0.061342	0.156822	-0.063930
0.421875	0.656250	-0.101201	0.070198	0.156714	-0.063357
0.421875	0.664063	-0.100574	0.079032	0.156522	-0.062702
0.421875	0.671875	-0.099966	0.087842	0.156242	-0.061965
0.421875	0.679688	-0.099201	0.096619	0.155866	-0.061148
0.421875	0.687500	-0.098456	0.105356	0.155386	-0.060253
0.421875	0.695313	-0.097555	0.114047	0.154797	-0.059283
0.421875	0.703125	-0.096674	0.122681	0.154091	-0.058239
0.421875	0.710938	-0.095638	0.131250	0.153261	-0.057125
0.421875	0.718750	-0.094623	0.139743	0.152299	-0.055943
0.421875	0.726563	-0.093455	0.148150	0.151200	-0.054697
0.421875	0.734375	-0.092308	0.156458	0.149956	-0.053391
0.421875	0.742188	-0.091010	0.164656	0.148561	-0.052028
0.421875	0.750000	-0.089736	0.172731	0.147008	-0.050612
0.421875	0.757813	-0.088311	0.180671	0.145291	-0.049149
0.421875	0.765625	-0.086913	0.188461	0.143405	-0.047643
0.421875	0.773438	-0.085367	0.196090	0.141343	-0.046099
0.421875	0.781250	-0.083849	0.203543	0.139101	-0.044524
0.421875	0.789063	-0.082186	0.210807	0.136674	-0.042923
0.421875	0.796875	-0.080555	0.217870	0.134058	-0.041302
0.421875	0.804688	-0.078782	0.224721	0.131247	-0.039668
0.421875	0.812500	-0.077044	0.231349	0.128239	-0.038028
0.421875	0.820313	-0.075167	0.237750	0.125028	-0.036388
0.421875	0.828125	-0.073329	0.243922	0.121611	-0.034757
0.421875	0.835938	-0.071356	0.249876	0.117983	-0.033140
0.421875	0.843750	-0.069425	0.255635	0.114136	-0.031546
0.421875	0.851563	-0.067362	0.261246	0.110062	-0.029982
0.421875	0.859375	-0.065343	0.266792	0.105751	-0.028453
0.421875	0.867188	-0.063193	0.272402	0.101187	-0.026967
0.421875	0.875000	-0.061086	0.278281	0.096351	-0.025530
0.421875	0.882813	-0.058845	0.284726	0.091219	-0.024145
0.421875	0.890625	-0.056637	0.292163	0.085764	-0.022818
0.421875	0.898438	-0.054280	0.301175	0.079957	-0.021550
0.421875	0.906250	-0.051932	0.312533	0.073769	-0.020342
0.421875	0.914063	-0.049396	0.327215	0.067181	-0.019195
0.421875	0.921875	-0.046819	0.346410	0.060190	-0.018106
0.421875	0.929688	-0.043984	0.371489	0.052822	-0.017073
0.421875	0.937500	-0.041014	0.403933	0.045142	-0.016091
0.421875	0.945313	-0.037672	0.445219	0.037272	-0.015156
0.421875	0.953125	-0.034058	0.496630	0.029398	-0.014264
0.421875	0.960938	-0.029913	0.559024	0.021781	-0.013411
0.421875	0.968750	-0.025323	0.632540	0.014747	-0.012595
0.421875	0.976563	-0.020029	0.716298	0.008679	-0.011815
0.421875	0.984375	-0.014131	0.808124	0.003976	-0.011072
0.421875	0.992188	-0.007402	0.904379	0.001001	-0.010368
0.421875	1.000000	0.000000	1.000000	0.000000	-0.010026
0.429688	0.000000	0.000000	0.000000	0.000000	0.031729
0.429688	0.007813	0.000000	-0.011373	0.000144	0.031769
0.429688	0.015625	-0.000178	-0.022553	0.000538	0.031842
0.429688	0.023438	-0.000352	-0.033570	0.001148	0.031902
0.429688	0.031250	-0.000702	-0.044446	0.001944	0.031947
0.429688	0.039063	-0.001047	-0.055199	0.002901	0.031976
0.429688	0.046875	-0.001565	-0.065846	0.003997	0.031987
0.429688	0.054688	-0.002076	-0.076398	0.005214	0.031976
0.429688	0.062500	-0.002758	-0.086867	0.006539	0.031942
0.429688	0.070313	-0.003433	-0.097264	0.007961	0.031880
0.429688	0.078125	-0.004278	-0.107598	0.009475	0.031786
0.429688	0.085938	-0.005114	-0.117876	0.011077	0.031656
0.429688	0.093750	-0.006120	-0.128103	0.012766	0.031487
0.429688	0.101563	-0.007116	-0.138284	0.014546	0.031272
0.429688	0.109375	-0.008281	-0.148416	0.016420	0.031007
0.429688	0.117188	-0.009435	-0.158496	0.018395	0.030686
0.429688	0.125000	-0.010757	-0.168514	0.020478	0.030304
0.429688	0.132813	-0.012068	-0.178456	0.022676	0.029855
0.429688	0.140625	-0.013546	-0.188303	0.024997	0.029333
0.429688	0.148438	-0.015010	-0.198027	0.027447	0.028731
0.429688	0.156250	-0.016640	-0.207598	0.030033	0.028044
0.429688	0.164063	-0.018254	-0.216978	0.032759	0.027265
0.429688	0.171875	-0.020030	-0.226124	0.035627	0.026390
0.429688	0.179688	-0.021787	-0.234989	0.038637	0.025413
0.429688	0.187500	-0.023702	-0.243519	0.041787	0.024328
0.429688	0.195313	-0.025592	-0.251662	0.045071	0.023132
0.429688	0.203125	-0.027634	-0.259361	0.048482	0.021821
0.429688	0.210938	-0.029645	-0.266558	0.052010	0.020393
0.429688	0.218750	-0.031799	-0.273199	0.055642	0.018846
0.429688	0.226563	-0.033913	-0.279228	0.059362	0.017180
0.429688	0.234375	-0.036162	-0.284595	0.063154	0.015396
0.429688	0.242188	-0.038360	-0.289255	0.066999	0.013496
0.429688	0.250000	-0.040681	-0.293167	0.070877	0.011484
0.429688	0.257813	-0.042941	-0.296298	0.074766	0.009365
0.429688	0.265625	-0.045311	-0.298622	0.078645	0.007144
0.429688	0.273438	-0.047607	-0.300122	0.082494	0.004830
0.429688	0.281250	-0.050001	-0.300789	0.086289	0.002431
0.429688	0.289063	-0.052307	-0.300623	0.090012	-0.000043
0.429688	0.296875	-0.054698	-0.299631	0.093643	-0.002582
0.429688	0.304688	-0.056988	-0.297830	0.097164	-0.005175
0.429688	0.312500	-0.059351	-0.295244	0.100561	-0.007809
0.429688	0.320313	-0.061601	-0.291905	0.103819	-0.010474
0.429688	0.328125	-0.063912	-0.287850	0.106927	-0.013157
0.429688	0.335938	-0.066099	-0.283121	0.109878	-0.015846
0.429688	0.343750	-0.068336	-0.277766	0.112664	-0.018530
0.429688	0.351563	-0.070439	-0.271834	0.115283	-0.021198
0.429688	0.359375	-0.072584	-0.265376	0.117732	-0.023838
0.429688	0.367188	-0.074586	-0.258445	0.120014	-0.026442
0.429688	0.375000	-0.076622	-0.251094	0.122130	-0.029001
0.429688	0.382813	-0.078509	-0.243375	0.124087	-0.031505
0.429688	0.390625	-0.080424	-0.235336	0.125891	-0.033948
0.429688	0.398438	-0.082186	-0.227026	0.127549	-0.036324
0.429688	0.406250	-0.083972	-0.218488	0.129070	-0.038626
0.429688	0.414063	-0.085600	-0.209764	0.130464	-0.040850
0.429688	0.421875	-0.087249	-0.200891	0.131742	-0.042992
0.429688	0.429688	-0.088739	-0.191901	0.132914	-0.045048
0.429688	0.437500	-0.090248	-0.182824	0.133990	-0.047016
0.429688	0.445313	-0.091596	-0.173686	0.134980	-0.048894
